p347_402,p347_410,p351_341,p351_069,p360_323,p360_334,p361_256,p361_255,p362_120,p362_081,p363_285,p363_127,p364_153,p364_072,p374_243,p374_388,p376_104,p376_149
26.261063478998867,21.26495026241038,14.74823348809834,17.419038731702486,10.496145471072897,17.468251628664774,17.69388166671613,18.56822334015183,22.285034453550743,19.228210898079446,24.121710370680134,17.92224485781788,16.26240217692218,17.41322390817978,19.58545216108394,19.175105853702195,26.713235866945183,26.28028280511937
2.626612710348424,2.769830668249704,2.5354800472853665,2.3857639908027455,2.8647161853743617,2.772202792196329,3.4272852777090717,2.477576543159511,2.6635266220917537,2.6161943081352486,2.4809822773400003,2.3593257063570685,2.6931845067320523,2.5944492502819827,2.506358406496831,2.8158372996299534,2.54950191047295,2.4489535979083406
